"","LATITUDE","LONGITUDE","NumInj"
"13422",40.8120074,-73.9515055,1
"13423",40.738171,-73.9776019,1
"13424",40.743324,-73.9840744,1
"13425",40.7130557,-74.0072251,1
"13426",40.7521904,-73.9934636,1
"13427",40.7414715,-73.9854281,1
"13428",40.8159752,-73.9432114,1
"13429",40.7992856,-73.9453602,1
"13430",40.7239136,-73.9879718,1
"13431",40.7953118,-73.9359119,1
"13432",40.71728,-73.9954294,1
"13433",40.7621841,-73.9936106,1
"13434",40.7439442,-73.9836267,1
"13435",40.8107645,-73.9525902,1
"13436",40.8266254,-73.9391482,1
"13437",40.7470784,-73.9813415,2
"13438",40.8474287,-73.9313942,1
"13439",40.7470784,-73.9813415,2
"13440",40.7609373,-73.9712411,1
"13441",40.8011551,-73.9596475,1
"13442",40.816662,-73.9389911,1
"13443",40.7397514,-74.0025224,1
"13444",40.791719,-73.9529757,1
"13445",40.768439,-73.9890504,1
"13446",40.8156907,-73.9582947,1
"13447",40.7451792,-73.9827278,1
"13448",40.767242,-73.9862022,1
"13449",40.7248628,-73.9844035,1
"13450",40.7564889,-73.9977585,1
"13451",40.7555161,-73.9836239,1
"13452",40.7567703,-73.9827104,3
"13453",40.796797,-73.9471753,3
"13454",40.8005088,-73.9381463,1
"13455",40.7955403,-73.9480937,1
"13456",40.8252325,-73.9476044,1
"13457",40.7257771,-73.9866041,1
"13458",40.7710996,-73.9659332,1
"13459",40.7820225,-73.9717231,1
"13460",40.7498542,-73.9879382,1
"13461",40.8328656,-73.9420334,1
"13462",40.7180039,-73.986584,1
"13463",40.8660261,-73.9258723,1
"13464",40.7636578,-73.9734636,1
"13465",40.8213776,-73.9392541,1
"13466",40.7344344,-73.9899039,1
"13467",40.7941352,-73.9428183,2
"13468",40.7177239,-73.9857652,1
"13469",40.8063543,-73.9539551,1
"13470",40.7420255,-73.9829127,1
"13471",40.7491017,-73.9840766,1
"13472",40.7496708,-73.9952973,1
"13473",40.7457274,-73.9781227,1
"13474",40.7434737,-73.9767593,1
"13475",40.7534818,-73.9808885,1
"13476",40.7876559,-73.9770617,1
"13477",40.7477648,-73.9829581,1
"13478",40.7040857,-74.0089878,1
"13479",40.7495397,-73.9774357,1
"13480",40.7149276,-74.0079396,1
"13481",40.7654685,-73.9700406,1
"13482",40.843502,-73.9379834,1
"13483",40.8043758,-73.9374202,1
"13484",40.8048862,-73.9624735,3
"13485",40.7818402,-73.9792844,1
"13486",40.7189626,-74.0012734,1
"13487",40.8101754,-73.9374076,1
"13488",40.7184302,-74.0005303,1
"13489",40.8043758,-73.9374202,1
"13490",40.7572323,-73.9897922,1
"13491",40.794651,-73.9717827,1
"13492",40.8702233,-73.9146952,1
"13493",40.7662396,-73.9602318,1
"13494",40.7210251,-73.9810854,1
"13495",40.776017,-73.9872402,1
"13496",40.7497883,-73.9877686,1
"13497",40.7976786,-73.9372821,3
"13498",40.7577007,-73.9693944,1
"13499",40.7453835,-73.9947093,1
"13500",40.8664489,-73.9304888,1
"13501",40.7258408,-74.0075584,1
"13502",40.8115084,-73.9464773,1
"13503",40.8202957,-73.9437749,1
"13504",40.7212346,-73.9877702,1
"13505",40.8106267,-73.9582726,1
"13506",40.8088545,-73.9362601,1
"13507",40.8077723,-73.9454833,2
"13508",40.7496667,-73.9815717,1
"13509",40.8192076,-73.9470347,1
"13510",40.7169288,-74.0008189,1
"13511",40.7132541,-73.9775851,2
"13512",40.7714641,-73.9943462,1
"13513",40.7659113,-73.9634016,1
"13514",40.7560353,-73.9869481,1
"13515",40.7971899,-73.9717997,2
"13516",40.7142909,-73.9939507,1
"13517",40.7326034,-73.9876815,1
"13518",40.704549,-74.0142897,1
"13519",40.762065,-73.9836295,1
"13520",40.7313511,-73.9825546,1
"13521",40.7171939,-73.9841023,1
"13522",40.7704335,-73.9601102,1
"13523",40.79338,-73.9708587,1
"13524",40.7630248,-73.9781387,1
"13525",40.7031519,-74.0144301,1
"13526",40.8468032,-73.9318503,1
"13527",40.7584292,-73.9926328,1
"13528",40.7185558,-73.9882,1
"13529",40.7717376,-73.961243,1
"13530",40.7490492,-73.982023,1
"13531",40.725432,-73.996771,1
"13532",40.7192038,-73.9903644,2
"13533",40.7521904,-73.9934636,1
"13534",40.8020241,-73.9496815,1
"13535",40.7367906,-73.9784973,1
"13536",40.7551305,-73.9652411,1
"13537",40.7770056,-73.9637277,2
"13538",40.7464925,-74.0013245,1
"13539",40.7406437,-73.9757968,1
"13540",40.7204338,-73.9998665,1
"13541",40.8070387,-73.9497391,1
"13542",40.777095,-73.9821021,1
"13543",40.7207095,-73.9813092,1
"13544",40.7948616,-73.9464798,2
"13545",40.7570213,-74.004927,1
"13546",40.7724613,-73.9670409,1
"13547",40.7590602,-73.9726136,1
"13548",40.7972603,-73.9405186,2
"13549",40.8613104,-73.921232,1
"13550",40.8101754,-73.9374076,1
"13551",40.7502939,-73.9948425,1
"13552",40.7484685,-73.9924606,1
"13553",40.8197705,-73.9367193,1
"13554",40.7240824,-73.9788586,1
"13555",40.8107645,-73.9525902,1
"13556",40.7183032,-73.9873956,1
"13557",40.7419703,-73.9808593,1
"13558",40.7782253,-73.9586287,2
"13559",40.7677437,-73.9821119,1
"13560",40.7608228,-73.9983142,4
"13561",40.7667145,-73.9828775,1
"13562",40.7529991,-73.9698874,1
"13563",40.7274668,-73.9794708,1
"13564",40.7627496,-73.9969136,1
"13565",40.7278664,-73.9931449,1
"13566",40.7427065,-73.9845256,1
"13567",40.7553738,-73.9874463,1
"13568",40.8398674,-73.9369134,1
"13569",40.7212518,-74.0014466,1
"13570",40.7583082,-73.9629257,1
"13571",40.785805,-73.9428471,1
"13572",40.8469111,-73.9382332,1
"13573",40.8100655,-73.9549676,1
"13574",40.7094319,-74.0149545,1
"13575",40.7543484,-73.9769721,1
"13576",40.7446206,-74.0026922,1
"13577",40.7293696,-73.9839983,1
"13578",40.7355528,-73.9793493,1
"13579",40.8032165,-73.9525305,1
"13580",40.7736551,-73.9778247,2
"13581",40.7104641,-73.9866216,3
"13582",40.7522807,-73.9896919,1
"13583",40.8291633,-73.9372668,1
"13584",40.7284238,-73.9996789,1
"13585",40.7774101,-73.9787983,1
"13586",40.7240705,-73.9953496,1
"13587",40.7326191,-73.9815007,1
"13588",40.7555046,-73.9680671,1
"13589",40.8302701,-73.9439219,1
"13590",40.8196729,-73.9442307,1
"13591",40.7622265,-73.9681866,1
"13592",40.8240775,-73.9488844,1
"13593",40.7254721,-73.9839596,1
"13594",40.7250834,-73.9953279,1
"13595",40.7488912,-74.0070233,1
"13596",40.8204372,-73.9362273,1
"13597",40.8177613,-73.9474405,2
"13598",40.7605353,-73.9583509,1
"13599",40.7916742,-73.9509172,1
"13600",40.8034264,-73.933083,1
"13601",40.8476652,-73.9421831,1
"13602",40.738552,-73.9996824,1
"13603",40.7584292,-73.9926328,4
"13604",40.7664937,-73.9569573,1
"13605",40.7310195,-73.9859102,1
"13606",40.7576386,-73.9634098,1
"13607",40.738552,-73.9996824,1
"13608",40.7802816,-73.9815199,1
"13609",40.7202352,-73.9844767,1
"13610",40.7426458,-73.9824542,1
"13611",40.7307234,-73.989053,1
"13612",40.7448014,-73.9914181,1
"13613",40.7484385,-73.996196,1
"13614",40.7466186,-73.9938142,1
"13615",40.7508437,-73.9786082,1
"13616",40.7185836,-73.9917461,3
"13617",40.74478,-73.9758819,1
"13618",40.7691169,-73.9885593,1
"13619",40.7528008,-73.9792862,1
"13620",40.7950523,-73.9331565,1
"13621",40.7222821,-73.9801687,1
"13622",40.7571447,-73.9935606,1
"13623",40.7258772,-73.9775339,1
"13624",40.7311273,-74.0042251,3
"13625",40.7948085,-73.9444068,1
"13626",40.7677437,-73.9821119,3
"13627",40.7872263,-73.9541633,1
"13628",40.7876856,-73.9750141,1
"13629",40.8172821,-73.9385389,1
"13630",40.7647874,-73.9684309,1
"13631",40.7517478,-73.9708047,1
"13632",40.7286048,-74.0053146,1
"13633",40.7960032,-73.9354092,1
"13634",40.8454401,-73.9386792,1
"13635",40.8067067,-73.9648494,1
"13636",40.733743,-74.0062928,1
"13637",40.7149466,-74.0096819,1
"13638",40.7798072,-73.9844773,1
"13639",40.8489388,-73.9370711,1
"13640",40.8258982,-73.9393512,1
"13641",40.7317065,-74.0009562,1
"13642",40.773642,-73.9598555,1
"13643",40.7193963,-74.0018831,1
"13644",40.7679171,-73.9857147,1
"13645",40.7215756,-73.9977597,1
"13646",40.7241609,-73.9734866,2
"13647",40.7618573,-73.9634255,1
"13648",40.7972603,-73.9405186,2
"13649",40.7142689,-73.9941419,1
"13650",40.7928576,-73.9675292,1
"13651",40.7703138,-73.9914004,1
"13652",40.8007207,-73.950636,2
"13653",40.7475353,-74.007828,1
"13654",40.8175991,-73.953185,1
"13655",40.8165011,-73.9465455,1
"13656",40.7482147,-73.9685398,1
"13657",40.7193963,-74.0018831,1
"13658",40.7438808,-73.9815589,1
"13659",40.7428639,-74.0039696,1
"13660",40.7319639,-73.9881543,1
"13661",40.8083355,-73.9408591,1
"13662",40.8133899,-73.9562587,1
"13663",40.7143649,-73.9928216,1
"13664",40.7923625,-73.9641744,1
"13665",40.7253826,-74.000101,1
"13666",40.7353048,-74.0049326,1
"13667",40.8524877,-73.9276947,1
"13668",40.7120705,-73.9969484,1
"13669",40.7986223,-73.9416189,3
"13670",40.8133899,-73.9562587,1
"13671",40.7250834,-73.9953279,1
"13672",40.8245546,-73.9419539,1
"13673",40.7236259,-74.0047875,1
"13674",40.7703138,-73.9914004,1
"13675",40.7193963,-74.0018831,1
"13676",40.796111,-73.9614419,1
"13677",40.7387967,-73.977147,1
"13678",40.7929327,-73.9479007,1
"13679",40.7648983,-73.9725534,1
"13680",40.7496708,-73.9952973,1
"13681",40.7603532,-73.991232,1
"13682",40.7304423,-73.9803395,1
"13683",40.7256734,-74.0057798,2
"13684",40.7953118,-73.9359119,2
"13685",40.7360047,-73.9936167,1
"13686",40.7549741,-73.9765171,1
"13687",40.7963582,-73.9322017,1
"13688",40.7487997,-73.969846,1
"13689",40.7427726,-73.986597,1
"13690",40.7385503,-73.9804201,1
"13691",40.7606005,-73.9643142,1
"13692",40.8050573,-73.9390342,1
"13693",40.7397825,-73.9795031,1
"13694",40.7830264,-73.9821258,1
"13695",40.7202352,-73.9844767,1
"13696",40.7187947,-73.9890116,1
"13697",40.7915698,-73.9446768,1
"13698",40.7369617,-73.9845089,1
"13699",40.800664,-73.9464607,3
"13700",40.818612,-73.960952,1
"13701",40.7416432,-73.9781673,1
"13702",40.8663149,-73.9185976,1
"13703",40.7213532,-74.0046358,2
"13704",40.7559505,-73.9907272,1
"13705",40.7605247,-73.9799732,1
"13706",40.7250737,-73.9812105,1
"13707",40.759625,-73.9700794,1
"13708",40.8315678,-73.9429813,3
"13709",40.8133879,-73.945103,1
"13710",40.8289328,-73.937455,1
"13711",40.7928576,-73.9675292,1
"13712",40.7936068,-73.951602,1
"13713",40.8232596,-73.9429233,1
"13714",40.7198321,-73.9875432,1
"13715",40.7459518,-73.9980079,1
"13716",40.7553303,-73.9911785,1
"13717",40.7858819,-73.948827,1
"13718",40.8303834,-73.940171,1
"13719",40.7477508,-73.9808504,1
"13720",40.7360047,-73.9936167,1
"13721",40.7601531,-73.9987944,2
"13722",40.7287686,-73.9844314,1
"13723",40.7428118,-73.9965789,1
"13724",40.7736001,-73.957794,1
"13725",40.8043691,-73.9353252,2
"13726",40.8514354,-73.9350843,1
"13727",40.7391678,-73.9799688,1
"13728",40.7096875,-74.0116722,1
"13729",40.7733356,-73.9550538,1
"13730",40.7572323,-73.9897922,1
"13731",40.7589494,-73.9684806,1
"13732",40.8303834,-73.940171,1
"13733",40.7551925,-73.9712183,1
"13734",40.7169722,-73.9899499,1
"13735",40.8089731,-73.9483252,3
"13736",40.754584,-73.9991446,2
"13737",40.7633655,-73.9592408,1
"13738",40.7629663,-73.9739693,1
"13739",40.8000308,-73.9548552,1
"13740",40.7666162,-73.9866608,1
"13741",40.7487997,-73.969846,1
"13742",40.7459208,-73.9863943,1
"13743",40.7832478,-73.9447234,1
"13744",40.8156907,-73.9582947,1
"13745",40.7609059,-73.9669961,1
"13746",40.8107645,-73.9525902,1
"13747",40.7571447,-73.9935606,2
"13748",40.736562,-74.0010934,2
"13749",40.7287686,-73.9844314,1
"13750",40.8421538,-73.9422783,1
"13751",40.7691169,-73.9885593,1
"13752",40.7241363,-73.9926041,2
"13753",40.7212231,-73.9830046,1
"13754",40.785787,-73.9785356,1
"13755",40.7768684,-73.9433783,1
"13756",40.8018159,-73.9392864,1
"13757",40.7491017,-73.9840766,1
"13758",40.7242673,-73.9848366,1
"13759",40.7173813,-73.9913026,1
"13760",40.7428118,-73.9965789,1
"13761",40.7635887,-73.9714096,4
"13762",40.747067,-73.9792374,1
"13763",40.7979446,-73.9421216,1
"13764",40.7858819,-73.948827,1
"13765",40.7133821,-73.9901272,1
"13766",40.7073878,-74.0054824,1
"13767",40.7162809,-74.0045344,2
"13768",40.7535538,-73.9850428,1
"13769",40.8232596,-73.9429233,1
"13770",40.7717807,-73.9791936,1
"13771",40.7743233,-73.9614762,1
"13772",40.759308,-73.9652931,1
"13773",40.7886954,-73.9378611,1
"13774",40.7120705,-73.9969484,1
"13775",40.7622874,-73.9702587,1
"13776",40.7215756,-73.9977597,1
"13777",40.7207095,-73.9813092,2
"13778",40.725432,-73.996771,1
"13779",40.7634306,-73.9652115,1
"13780",40.7515235,-73.9939473,1
"13781",40.7332923,-73.9871799,1
"13782",40.7434703,-74.007232,1
"13783",40.7181584,-73.9979293,1
"13784",40.7653647,-73.987578,1
"13785",40.8094965,-73.9358079,1
"13786",40.718309,-73.9908443,2
"13787",40.7614858,-73.9605992,2
"13788",40.760405,-73.9874743,1
"13789",40.7960734,-73.9434848,1
"13790",40.8095811,-73.9399476,1
"13791",40.7815251,-73.9604141,1
"13792",40.7621793,-73.9661291,2
"13793",40.823567,-73.9376732,1
"13794",40.7204364,-74.0066956,3
"13795",40.8075979,-73.9371788,1
"13796",40.789108,-73.9665523,1
"13797",40.8093398,-73.9592163,1
"13798",40.8166008,-73.9427556,1
"13799",40.7509908,-73.9906233,1
"13800",40.7332923,-73.9871799,2
"13801",40.7592705,-73.9808868,2
"13802",40.8033301,-73.9487269,1
"13803",40.7429104,-73.9928041,1
"13804",40.8613104,-73.921232,3
"13805",40.7572565,-73.9858217,1
"13806",40.7555046,-73.9680671,1
"13807",40.8184244,-73.9451422,1
"13808",40.7353704,-73.9899687,1
"13809",40.8203405,-73.940021,1
"13810",40.7222418,-73.9862873,2
"13811",40.7564521,-73.9703154,1
"13812",40.7675352,-73.9532491,1
"13813",40.8089731,-73.9483252,2
"13814",40.7348379,-73.9907554,1
"13815",40.8410766,-73.9397674,1
"13816",40.7609899,-73.9733095,1
"13817",40.8069751,-73.9376345,1
"13818",40.7154326,-74.0075428,1
"13819",40.777874,-73.9517434,1
"13820",40.866761,-73.9206109,1
"13821",40.7738755,-73.9822257,1
"13822",40.7623963,-73.9786009,1
"13823",40.7545048,-73.9656962,1
"13824",40.7300319,-73.9910808,1
"13825",40.790842,-73.9745651,1
"13826",40.8401945,-73.9430642,1
"13827",40.7213093,-73.994704,1
"13828",40.7465803,-73.9975531,1
"13829",40.7608228,-73.9983142,2
"13830",40.7831465,-73.978327,1
"13831",40.7502418,-73.998596,1
"13832",40.7360047,-73.9936167,1
"13833",40.7222821,-73.9801687,1
"13834",40.7061761,-74.0179293,1
"13835",40.7477733,-73.9850441,1
"13836",40.7710646,-73.9596441,1
"13837",40.8067067,-73.9648494,1
"13838",40.7208537,-74.0039287,1
"13839",40.7808583,-73.9609091,1
"13840",40.7413566,-73.989127,1
"13841",40.7713874,-73.9564776,1
"13842",40.7207095,-73.9813092,3
"13843",40.749824,-73.9722023,1
"13844",40.8070974,-73.9459787,1
"13845",40.7813162,-73.9461296,1
"13846",40.762288,-73.9723632,1
"13847",40.7584292,-73.9926328,1
"13848",40.7585332,-73.9888427,1
"13849",40.7304423,-73.9803395,1
"13850",40.7839931,-73.9544183,1
"13851",40.7138459,-74.0105619,1
"13852",40.7189463,-73.9754511,2
"13853",40.7691169,-73.9885593,1
"13854",40.7697502,-73.9606016,1
"13855",40.7450578,-73.9786065,1
"13856",40.7406437,-73.9757968,1
"13857",40.7560353,-73.9869481,2
"13858",40.7353901,-73.9751095,4
"13859",40.7192038,-73.9903644,1
"13860",40.8009801,-73.9317744,1
"13861",40.7230221,-73.9988131,1
"13862",40.7446803,-73.9872968,1
"13863",40.8644625,-73.9189434,1
"13864",40.8252325,-73.9476044,1
"13865",40.7193963,-74.0018831,4
"13866",40.7746117,-73.9480847,1
"13867",40.7434485,-74.0035402,1
"13868",40.7690047,-73.99235,1
"13869",40.7950721,-73.9391878,1
"13870",40.7509045,-73.9806727,1
"13871",40.7602226,-73.967462,1
"13872",40.8190473,-73.9446864,3
"13873",40.7378861,-73.9809038,1
"13874",40.7641617,-73.9688897,1
"13875",40.7872263,-73.9541633,1
"13876",40.7655301,-73.9976715,1
"13877",40.7928151,-73.9377345,1
"13878",40.72084,-74.0006602,2
"13879",40.8334381,-73.9453358,1
"13880",40.7742834,-73.9572953,1
"13881",40.7381665,-73.9836318,1
"13882",40.8081722,-73.9563452,1
"13883",40.8133899,-73.9562587,1
"13884",40.7504936,-73.9717112,1
"13885",40.8663357,-73.9250042,1
"13886",40.7647355,-73.9822173,1
"13887",40.7857344,-73.9764412,1
"13888",40.7397514,-74.0025224,1
"13889",40.7783118,-73.9627665,1
"13890",40.7895911,-73.9299732,1
"13891",40.7346735,-73.9945839,1
"13892",40.8473568,-73.9351714,1
"13893",40.7748523,-73.9806585,1
"13894",40.7476292,-73.9767362,1
"13895",40.8043758,-73.9374202,1
"13896",40.7457333,-73.9802086,1
"13897",40.7584292,-73.9926328,1
"13898",40.7485397,-73.9731412,1
"13899",40.7291123,-74.0106725,2
"13900",40.7656139,-73.9606907,1
"13901",40.7655185,-73.9720983,1
"13902",40.8175991,-73.953185,1
"13903",40.7457274,-73.9781227,1
"13904",40.7249516,-73.9949094,1
"13905",40.7197501,-73.9921609,2
"13906",40.7138434,-73.9927243,1
"13907",40.8521285,-73.9378199,2
"13908",40.771024,-73.9536474,1
"13909",40.764222,-73.9809793,1
"13910",40.8023965,-73.9367683,6
"13911",40.7507747,-73.9765366,1
"13912",40.8023965,-73.9367683,2
"13913",40.7412749,-73.9753418,1
"13914",40.7788219,-73.953985,1
"13915",40.7141646,-74.006309,1
"13916",40.7048837,-74.0156568,2
"13917",40.7584871,-73.9751333,1
"13918",40.7313511,-73.9825546,2
"13919",40.7252872,-73.9779779,1
"13920",40.8442462,-73.9337142,1
"13921",40.7572323,-73.9897922,1
"13922",40.7754808,-73.9802034,1
"13923",40.8064149,-73.9422623,1
"13924",40.7624884,-73.9629739,1
"13925",40.7646819,-73.9642975,1
"13926",40.7624884,-73.9629739,1
"13927",40.8050573,-73.9390342,1
"13928",40.8455203,-73.9346852,3
"13929",40.7820076,-73.951661,1
"13930",40.7244328,-73.9934591,1
"13931",40.7515772,-73.982275,1
"13932",40.7216438,-73.9891302,2
"13933",40.8023965,-73.9367683,1
"13934",40.7808576,-73.9588149,1
"13935",40.7835703,-73.947583,1
"13936",40.7635447,-73.9851922,1
"13937",40.8032165,-73.9525305,1
"13938",40.7541306,-73.9883345,1
"13939",40.7463024,-73.9716588,3
"13940",40.7567642,-73.9671533,4
"13941",40.7576938,-74.0005848,1
"13942",40.8005438,-73.9619161,1
"13943",40.7935573,-73.967016,1
"13944",40.71728,-73.9954294,1
"13945",40.7993065,-73.9432328,1
"13946",40.744099,-73.9956441,1
"13947",40.7999787,-73.9427338,1
"13948",40.7953261,-73.9712877,1
"13949",40.7155838,-74.0030301,1
"13950",40.8213817,-73.9541326,1
"13951",40.8106267,-73.9582726,1
"13952",40.7659113,-73.9634016,1
"13953",40.7187947,-73.9890116,1
"13954",40.7185558,-73.9882,1
"13955",40.7940523,-73.9703673,1
"13956",40.8018159,-73.9392864,1
"13957",40.7516577,-73.9901323,1
"13958",40.7304423,-73.9803395,1
"13959",40.7318931,-74.0037886,1
"13960",40.804827,-73.9662157,2
"13961",40.7909056,-73.9391302,2
"13962",40.8527277,-73.9344287,1
"13963",40.7691197,-73.9550386,1
"13964",40.7470784,-73.9813415,3
"13965",40.7098113,-73.9918374,2
"13966",40.7212488,-73.9922364,1
"13967",40.8069164,-73.9355612,1
"13968",40.8416793,-73.9374936,3
"13969",40.722355,-73.9932609,5
"13970",40.7373607,-73.996839,1
"13971",40.7970036,-73.9377739,1
"13972",40.7176614,-74.0075359,1
"13973",40.7395228,-73.9868503,2
"13974",40.782161,-73.9578644,3
"13975",40.7293696,-73.9839983,1
"13976",40.8216382,-73.9390768,1
"13977",40.7031519,-74.0144301,1
"13978",40.7180039,-73.986584,1
"13979",40.8040657,-73.9326634,3
"13980",40.7450578,-73.9786065,1
"13981",40.7683914,-73.9816785,1
"13982",40.7655301,-73.9976715,1
"13983",40.7457967,-73.9822801,1
"13984",40.8467257,-73.9356202,5
"13985",40.7177239,-73.9857652,1
"13986",40.8645253,-73.9266187,2
"13987",40.7642144,-73.9709581,1
"13988",40.8141049,-73.9408539,1
"13989",40.727594,-73.985294,1
"13990",40.7488912,-74.0070233,1
"13991",40.741023,-73.978615,2
"13992",40.7212488,-73.9922364,1
"13993",40.730946,-73.9932492,1
"13994",40.759308,-73.9652931,2
"13995",40.7291862,-73.9872492,1
"13996",40.7190695,-73.9933586,1
"13997",40.7539439,-73.9721356,1
"13998",40.7514416,-73.9760491,1
"13999",40.7150813,-73.9924897,1
"14000",40.7394192,-74.0038648,1
"14001",40.8202957,-73.9437749,1
"14002",40.7788619,-73.9581662,2
"14003",40.7730328,-73.9821971,1
"14004",40.803123,-73.9404375,1
"14005",40.7769101,-73.9574705,1
"14006",40.7314101,-73.9969728,1
"14007",40.7300064,-73.9835363,1
"14008",40.823264,-73.9527619,1
"14009",40.79037,-73.9497662,1
"14010",40.7839931,-73.9544183,1
"14011",40.7503074,-74.0083661,1
"14012",40.7763113,-73.9642299,1
"14013",40.7694395,-73.9518578,1
"14014",40.7432122,-74.0086142,1
"14015",40.8429166,-73.9365889,1
"14016",40.738171,-73.9776019,1
"14017",40.7429104,-73.9928041,1
"14018",40.8212629,-73.9460792,1
"14019",40.7422271,-73.9970084,2
"14020",40.7570213,-74.004927,2
"14021",40.7547072,-73.9916334,1
"14022",40.762106,-73.9601368,1
"14023",40.7529363,-73.9854869,1
"14024",40.7603116,-73.9716962,1
"14025",40.842313,-73.9370267,1
"14026",40.7228913,-73.9797284,1
"14027",40.79037,-73.9497662,3
"14028",40.7281758,-73.9848573,1
"14029",40.7548409,-73.9841185,1
"14030",40.7217925,-73.9998521,1
"14031",40.7375473,-74.0048282,1
"14032",40.7311545,-74.0089265,1
"14033",40.7547827,-73.9799352,1
"14034",40.7276608,-74.0013891,1
"14035",40.8050976,-73.9548735,1
"14036",40.8037448,-73.9558605,1
"14037",40.7332119,-73.9810567,1
"14038",40.7788219,-73.953985,2
"14039",40.8036997,-73.9358171,1
"14040",40.7401843,-73.986363,1
"14041",40.836946,-73.9401036,1
"14042",40.839178,-73.9411352,1
"14043",40.7143839,-74.0101291,1
"14044",40.7629131,-73.9697999,2
"14045",40.7782253,-73.9586287,1
"14046",40.8050573,-73.9390342,1
"14047",40.7263924,-73.9917957,1
"14048",40.7559505,-73.9907272,1
"14049",40.7896243,-73.9400667,2
"14050",40.7476292,-73.9767362,1
"14051",40.7244026,-74.0060394,1
"14052",40.8410516,-73.944679,1
"14053",40.8025332,-73.9530258,1
"14054",40.8238869,-73.9523062,1
"14055",40.7149081,-74.0113484,1
"14056",40.8153057,-73.9436997,1
"14057",40.8315678,-73.9429813,1
"14058",40.7950523,-73.9331565,1
"14059",40.7427726,-73.986597,1
"14060",40.7219679,-74.0082326,1
"14061",40.8171165,-73.9480082,1
"14062",40.7927515,-73.971314,1
"14063",40.7509908,-73.9906233,1
"14064",40.7263974,-73.9861638,1
"14065",40.7915698,-73.9446768,1
"14066",40.7251925,-73.9870443,1
"14067",40.7344344,-73.9899039,1
"14068",40.7415488,-73.9895745,1
"14069",40.7387549,-74.0054958,2
"14070",40.7476292,-73.9767362,1
"14071",40.8012354,-73.9418153,4
"14072",40.7132541,-73.9775851,1
"14073",40.771024,-73.9536474,1
"14074",40.8036997,-73.9358171,1
"14075",40.8401945,-73.9430642,1
"14076",40.7704239,-73.9643197,1
"14077",40.7591997,-73.9846193,1
"14078",40.7983069,-73.9368228,1
"14079",40.8655357,-73.9272684,1
"14080",40.7906273,-73.9424349,1
"14081",40.8088424,-73.9658127,1
"14082",40.7242673,-73.9848366,1
"14083",40.7101767,-74.0011362,1
"14084",40.8108965,-73.9469221,4
"14085",40.8188024,-73.9560203,1
"14086",40.8177939,-73.9359589,1
"14087",40.7110083,-74.0036143,1
"14088",40.7794977,-73.9555841,1
"14089",40.7185558,-73.9882,1
"14090",40.7311655,-73.9919214,1
"14091",40.7460392,-73.9905157,1
"14092",40.7888802,-73.9778557,2
"14093",40.8384767,-73.9437415,1
"14094",40.7539439,-73.9721356,1
"14095",40.7501572,-73.9769843,1
"14096",40.7163952,-73.9845353,1
"14097",40.8120074,-73.9515055,2
"14098",40.7771936,-73.9522385,1
"14099",40.7729916,-73.9820779,1
"14100",40.7130201,-73.9944594,1
"14101",40.7484375,-73.9845604,1
"14102",40.756133,-73.9676048,1
"14103",40.7994408,-73.9553035,1
"14104",40.8276577,-73.9396892,2
"14105",40.7713874,-73.9564776,1
"14106",40.8208286,-73.9508271,1
"14107",40.7457274,-73.9781227,1
"14108",40.7208345,-73.9976551,1
"14109",40.7584871,-73.9751333,1
"14110",40.7429104,-73.9928041,1
"14111",40.7509597,-73.9827227,1
"14112",40.7999787,-73.9427338,2
"14113",40.8077723,-73.9454833,1
"14114",40.7780962,-73.9782926,1
"14115",40.7518951,-73.9675888,1
"14116",40.8495422,-73.9363982,1
"14117",40.7545048,-73.9656962,1
"14118",40.7392682,-73.995446,1
"14119",40.7369617,-73.9845089,1
"14120",40.7227857,-74.0096542,2
"14121",40.8043547,-73.9573157,1
"14122",40.769792,-73.9880646,1
"14123",40.7554056,-73.9794839,1
"14124",40.818174,-73.9564831,1
"14125",40.7199351,-73.9787516,4
"14126",40.7422352,-73.9932914,1
"14127",40.7199041,-74.002601,1
"14128",40.7199725,-73.9928968,1
"14129",40.7658813,-73.9946319,1
"14130",40.8011551,-73.9596475,1
"14131",40.7159536,-73.9867215,1
"14132",40.8264277,-73.9504508,1
"14133",40.7199725,-73.9928968,1
"14134",40.7396742,-73.990946,1
"14135",40.794651,-73.9717827,1
"14136",40.7098718,-74.0070517,1
"14137",40.7629678,-73.9818929,1
"14138",40.733743,-74.0062928,1
"14139",40.798243,-73.9524618,1
"14140",40.7972603,-73.9405186,1
"14141",40.7920691,-73.9755325,1
"14142",40.8308453,-73.9472242,1
"14143",40.7293696,-73.9839983,1
"14144",40.8254299,-73.9363056,1
"14145",40.7373303,-73.9926531,1
"14146",40.7177239,-73.9857652,1
"14147",40.7534818,-73.9808885,1
"14148",40.8178464,-73.9418441,1
"14149",40.7277489,-73.9761803,1
"14150",40.7521904,-73.9934636,1
"14151",40.7749666,-73.9567966,4
"14152",40.8493091,-73.9319164,1
"14153",40.7906273,-73.9424349,1
"14154",40.8353094,-73.9439682,5
"14155",40.7503184,-73.9911106,1
"14156",40.7378658,-74.000184,1
"14157",40.7902108,-73.9750204,1
"14158",40.7803123,-73.9856796,1
"14159",40.8153057,-73.9436997,2
"14160",40.7981287,-73.948312,1
"14161",40.7401151,-73.9822131,2
"14162",40.72084,-74.0006602,1
"14163",40.8045253,-73.9515724,1
